,channel_name,subscribers,title,views,post_date,channel_join_date,channel_views,channel_description
1755,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 23.0!,760K views,2 years ago,,,
1756,UrAvgConsumer,3.11M subscribers,5 MUST HAVE iPhone Xs & iPhone Xs Max Accessories! (Baller Edition),759K views,2 years ago,,,
1757,UrAvgConsumer,3.11M subscribers,SHOWDOWN: Surface Pro X vs Surface Pro 7!,758K views,1 year ago,,,
1758,UrAvgConsumer,3.11M subscribers,Play PS4 on Android!,758K views,6 years ago,,,
1759,UrAvgConsumer,3.11M subscribers,NEW PowerBeats Pro Unboxing - Better than AirPods?,755K views,2 years ago,,,
1760,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 28.0! (Don't miss this one!),754K views,1 year ago,,,
1761,UrAvgConsumer,3.11M subscribers,Massive Tech Haul! (Under $1000 Challenge),748K views,2 years ago,,,
1762,UrAvgConsumer,3.11M subscribers,Star Wars: Jedi Challenges – Gaming with a Lightsaber!,745K views,3 years ago,,,
1763,UrAvgConsumer,3.11M subscribers,iPhone 12 Pro - REAL Day in the Life Review!,741K views,8 months ago,,,
1764,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 19.0!,737K views,2 years ago,,,
1765,UrAvgConsumer,3.11M subscribers,The BEST Gadget Backpacks You Can Buy!,733K views,4 years ago,,,
1766,UrAvgConsumer,3.11M subscribers,AirPods Max Unboxing & First Impressions! WOW,730K views,7 months ago,,,
1767,UrAvgConsumer,3.11M subscribers,Top 5 Awesome Tech Under $50!,727K views,4 years ago,,,
1768,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 5.0!,725K views,3 years ago,,,
1769,UrAvgConsumer,3.11M subscribers,5 MUST HAVE Xbox Series X Accessories!,725K views,7 months ago,,,
1770,UrAvgConsumer,3.11M subscribers,Top 5 BEST Office Tech!,723K views,4 years ago,,,
1771,UrAvgConsumer,3.11M subscribers,Top 10 BEST Mac OS Tips & Tricks!,724K views,1 year ago,,,
1772,UrAvgConsumer,3.11M subscribers,The Ultimate Green Lantern Gaming Setup!,723K views,4 years ago,,,
1773,UrAvgConsumer,3.11M subscribers,Awesome Back to School Tech 2018! (BALLER Edition),721K views,2 years ago,,,
1774,UrAvgConsumer,3.11M subscribers,Tech I Regret buying...,718K views,11 months ago,,,
1775,UrAvgConsumer,3.11M subscribers,Samsung Galaxy S10+ - REAL Day in the Life!,716K views,2 years ago,,,
1776,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 29.0!,715K views,1 year ago,,,
1777,UrAvgConsumer,3.11M subscribers,The Tech Survival Kit (Must Have!),712K views,5 years ago,,,
1778,UrAvgConsumer,3.11M subscribers,Tech YouTubers Made Me Buy!,708K views,1 year ago,,,
1779,UrAvgConsumer,3.11M subscribers,My Massive iPhone Xs + iPhone XS Max Unboxing!,707K views,2 years ago,,,
1780,UrAvgConsumer,3.11M subscribers,My Ultimate MacBook Pro Setup 2017!,706K views,3 years ago,,,
1781,UrAvgConsumer,3.11M subscribers,SHOWDOWN: Powerbeats Pro VS AirPods 2 VS Galaxy Buds!,705K views,2 years ago,,,
1782,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 25.0!,701K views,1 year ago,,,
1783,UrAvgConsumer,3.11M subscribers,My Top 5 Favorite Earbuds 2.0,696K views,5 years ago,,,
1784,UrAvgConsumer,3.11M subscribers,PlayStation Gold Wireless Headset Review w/ Pulse Elite Comparison,693K views,7 years ago,,,
1785,UrAvgConsumer,3.11M subscribers,$35 Gaming Headset VS $235 Gaming Headset!,687K views,4 years ago,,,
1786,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 36.0! - Holiday Edition!,684K views,6 months ago,,,
1787,UrAvgConsumer,3.11M subscribers,What's in my Gadget Backpack! ($500 Budget Edition),684K views,4 years ago,,,
1788,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 26.0!,679K views,1 year ago,,,
1789,UrAvgConsumer,3.11M subscribers,Samsung Galaxy Note 8 vs Galaxy S8 Plus!,678K views,3 years ago,,,
1790,UrAvgConsumer,3.11M subscribers,Top 5 Awesome Tech!,676K views,6 years ago,,,
1791,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 13.0!,674K views,3 years ago,,,
1792,UrAvgConsumer,3.11M subscribers,I Made the Ultimate Tech Kit,671K views,1 year ago,,,
1793,UrAvgConsumer,3.11M subscribers,MKBHD vs ME - Galaxy S20 Real Day in the Life!,670K views,1 year ago,,,
1794,UrAvgConsumer,3.11M subscribers,BEST MacBook Pro Accessories! (2016),668K views,4 years ago,,,
1795,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 33.0!,667K views,11 months ago,,,
1796,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing!,661K views,4 years ago,,,
1797,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 31.0!,659K views,1 year ago,,,
1798,UrAvgConsumer,3.11M subscribers,Beatbox Portable Review and Sound Test,658K views,8 years ago,,,
1799,UrAvgConsumer,3.11M subscribers,DESTROYING My Ultimate Gamer's Paradise...,656K views,2 years ago,,,
1800,UrAvgConsumer,3.11M subscribers,The Tech Survival Kit 3.0 (Must Have!),648K views,3 years ago,,,
1801,UrAvgConsumer,3.11M subscribers,Teching Out A NEW Bedroom! (2018),647K views,3 years ago,,,
1802,UrAvgConsumer,3.11M subscribers,OFFICIAL New Beats Solo 2 Unboxing!,646K views,7 years ago,,,
1803,UrAvgConsumer,3.11M subscribers,NEW Apple AirTag + Purple iPhone Unboxing & First Look!,645K views,2 months ago,,,
1804,UrAvgConsumer,3.11M subscribers,New Beats Studio 2013 Unboxing and First Look,644K views,7 years ago,,,
1805,UrAvgConsumer,3.11M subscribers,PS Vita - REAL Day in the Life in 2018!,638K views,3 years ago,,,
1806,UrAvgConsumer,3.11M subscribers,This is the PERFECT Smartphone.,630K views,3 years ago,,,
1807,UrAvgConsumer,,,,,"Jan 1, 2012","430,290,775 views","Just your average guy who loves tech and giving his opinions on it.

For business inquires please email UrAvgConsumer@gmail.com and UrAvgGf@gmail.com. 

Follow us on Instagram 🔥
Judner, @uravgconsumer: http://bit.ly/1Q7GoH4
Arie, @uravggf: http://bit.ly/2fq9Ngf

Meet the Team! 
Judner Aura, host
Arielle Hoo, production lead and lead editor
Jianan He, 3D Animation Director

Want to send us something? Send here:
Judner Aura
UPS Store
137 1/2 Washington Ave #256
Belleville, NJ 07109

DO NOT ACCEPT EMAILS FROM uravgconsumerreviews@gmail.com OR ANY OTHER EMAILS NOT LISTED ABOVE."
1808,Marques Brownlee,14.3M subscribers,Retro Tech: Game Boy,28M views,2 years ago,,,
1809,Marques Brownlee,14.3M subscribers,Samsung Galaxy Fold Unboxing: Magnets!,22M views,2 years ago,,,
1810,Marques Brownlee,14.3M subscribers,OnePlus 6 Review: Right On the Money!,21M views,3 years ago,,,
1811,Marques Brownlee,14.3M subscribers,Apple iPhone X Unboxing!,16M views,3 years ago,,,
1812,Marques Brownlee,14.3M subscribers,The Broken Galaxy Folds: Explained!,16M views,2 years ago,,,
1813,Marques Brownlee,14.3M subscribers,Xiaomi Mi Mix Alpha Impressions: The Wraparound Display!,13M views,1 year ago,,,
1814,Marques Brownlee,14.3M subscribers,Talking Tech with Elon Musk!,13M views,2 years ago,,,
1815,Marques Brownlee,14.3M subscribers,PlayStation 5 Unboxing & Accessories!,13M views,8 months ago,,,
1816,Marques Brownlee,14.3M subscribers,Tesla Factory Tour with Elon Musk!,12M views,2 years ago,,,
1817,Marques Brownlee,14.3M subscribers,iPhone 12 Unboxing Experience + MagSafe Demo!,12M views,8 months ago,,,
1818,Marques Brownlee,14.3M subscribers,AirPods Max Unboxing & Impressions: $550?!,11M views,7 months ago,,,
1819,Marques Brownlee,14.3M subscribers,RETRO TECH: MACINTOSH,1 year ago,,,,
1820,Marques Brownlee,14.3M subscribers,iPhone 12 Review: Just Got Real!,10M views,8 months ago,,,
1821,Marques Brownlee,14.3M subscribers,iPhone 7 Unboxing: Jet Black vs Matte Black!,10M views,4 years ago,,,
1822,Marques Brownlee,14.3M subscribers,Samsung Galaxy S10 Impressions!,10M views,2 years ago,,,
1823,Marques Brownlee,14.3M subscribers,Tesla CyberTruck Impressions & First Drive!,10M views,1 year ago,,,
1824,Marques Brownlee,14.3M subscribers,iOS 14 Hands-On: Everything New!,10M views,1 year ago,,,
1825,Marques Brownlee,14.3M subscribers,AirPods Pro Unboxing & Impressions!,10M views,1 year ago,,,
1826,Marques Brownlee,14.3M subscribers,2020 iPad Pro Review: It's... A Computer?!,9.9M views,1 year ago,,,
1827,Marques Brownlee,14.3M subscribers,Dope Tech: Self-Lacing Nike Mag!,9.8M views,4 years ago,,,
1828,Marques Brownlee,14.3M subscribers,The Truth About Beats by Dre!,9.6M views,6 years ago,,,
1829,Marques Brownlee,14.3M subscribers,The Ultimate iOS 14 Homescreen Setup Guide!,9.5M views,9 months ago,,,
1830,Marques Brownlee,14.3M subscribers,Apple iPhone 5s Review!,9.5M views,7 years ago,,,
1831,Marques Brownlee,14.3M subscribers,iPhone 6 Sapphire Crystal Display!,9.2M views,7 years ago,,,
1832,Marques Brownlee,14.3M subscribers,5G: Explained!,9.1M views,1 year ago,,,
1833,Marques Brownlee,14.3M subscribers,iPhone SE (2020) Review: It All Adds Up!,8.9M views,1 year ago,,,
1834,Marques Brownlee,14.3M subscribers,Samsung Galaxy S9 Review: The Perfect... Samsung!,8.7M views,3 years ago,,,
1835,Marques Brownlee,14.3M subscribers,OnePlus 7 Pro Review: Silly Fast!,8.5M views,2 years ago,,,
1836,Marques Brownlee,14.3M subscribers,Why I Ordered a Tesla CyberTruck!,8.4M views,1 year ago,,,
1837,Marques Brownlee,14.3M subscribers,iPhone 11 Pro Review: For the Love of Cameras!,8.4M views,1 year ago,,,
1838,Marques Brownlee,14.3M subscribers,Can You Actually Game in 8K? (RTX 3090 Gameplay!),8.3M views,9 months ago,,,
1839,Marques Brownlee,14.3M subscribers,The Truth About the Escobar Folding Phone!,8.3M views,1 year ago,,,
1840,Marques Brownlee,14.3M subscribers,RETRO TECH: CAMCORDER,8.1M views,1 year ago,,,
1841,Marques Brownlee,14.3M subscribers,LG G Flex Self Healing Demo!,8M views,7 years ago,,,
1842,Marques Brownlee,14.3M subscribers,Samsung Galaxy Fold Re-do: Everything New!,7.7M views,1 year ago,,,
1843,Marques Brownlee,14.3M subscribers,iPhone 11 Review: Too Easy!,7.7M views,1 year ago,,,
1844,Marques Brownlee,14.3M subscribers,iPhone 11 Pro Impressions: What a Name!,7.7M views,1 year ago,,,
1845,Marques Brownlee,14.3M subscribers,The Problem with YouTube Rewind!,7.6M views,2 years ago,,,
1846,Marques Brownlee,14.3M subscribers,This Is What Happens When You Re-Upload a YouTube Video 1000 Times!,7.6M views,1 year ago,,,
1847,Marques Brownlee,14.3M subscribers,The Last (and First) Folding Phone!,7.6M views,1 year ago,,,
1848,Marques Brownlee,14.3M subscribers,2020 Moto RAZR Impressions! The Return of a Folding Icon!,7.6M views,1 year ago,,,
1849,Marques Brownlee,14.3M subscribers,Samsung Galaxy Note 10/10+ Impressions: A Great Duo!,7.6M views,1 year ago,,,
1850,Marques Brownlee,14.3M subscribers,Apple Card Unboxing & Impressions!,7.6M views,1 year ago,,,
1851,Marques Brownlee,14.3M subscribers,The iPhone 6 Model!,7.6M views,7 years ago,,,
1852,Marques Brownlee,14.3M subscribers,The 2019 iPod Touch: Why Does It Exist?,7.5M views,2 years ago,,,
1853,Marques Brownlee,14.3M subscribers,Apple AirTags Unboxing & Demo!,7.5M views,2 months ago,,,
1854,Marques Brownlee,14.3M subscribers,Apple M1 Mac Review: Time to Recalibrate!,7.4M views,8 months ago,,,
1855,Marques Brownlee,14.3M subscribers,The Huawei Ban: Explained!,7.4M views,2 years ago,,,
1856,Marques Brownlee,14.3M subscribers,iPhone X Impressions & Hands On!,7.4M views,3 years ago,,,
1857,Marques Brownlee,14.3M subscribers,iPhone 6s Review!,7.3M views,5 years ago,,,
1858,Marques Brownlee,14.3M subscribers,Samsung Galaxy S20 Ultra Impressions: 108 Megapixels!,7.3M views,1 year ago,,,
1859,Marques Brownlee,14.3M subscribers,iPhone 12 Pro Review: You Sure About That?,7.3M views,8 months ago,,,
1860,Marques Brownlee,14.3M subscribers,"OnePlus 6T Review: New Design, Same Price!",7.3M views,2 years ago,,,
1861,Marques Brownlee,14.3M subscribers,Apple iPhone 6 Review!,7.3M views,6 years ago,,,
1862,Marques Brownlee,14.3M subscribers,iPhone XR Review: No Need to Panic!,7.2M views,2 years ago,,,
1863,Marques Brownlee,14.3M subscribers,Let's Talk About Tesla Roadster 2020!,7.2M views,3 years ago,,,
1864,Marques Brownlee,14.3M subscribers,"The Only REAL ""Pro"" Smartphone?!",7.1M views,5 months ago,,,
1865,Marques Brownlee,14.3M subscribers,Apple iPhone X Review: The Best Yet!,7.1M views,3 years ago,,,
1866,Marques Brownlee,14.3M subscribers,iPhone 6s Impressions!,7M views,5 years ago,,,
1867,Marques Brownlee,14.3M subscribers,Google Pixel 2 Review: This Thing is Smart!,6.9M views,3 years ago,,,
1868,Marques Brownlee,14.3M subscribers,Dope Tech: The iPad Pro Killer?!,6.8M views,11 months ago,,,
1869,Marques Brownlee,14.3M subscribers,The Bezel-less Smartphone: Xiaomi Mi Mix!,6.8M views,4 years ago,,,
1870,Marques Brownlee,14.3M subscribers,Escobar Responds! A PSA,6.8M views,1 year ago,,,
1871,Marques Brownlee,14.3M subscribers,Smartphone Awards 2019!,6.8M views,1 year ago,,,
1872,Marques Brownlee,14.3M subscribers,Apple iPhone Xs Review: A (S)mall Step Up!,6.7M views,2 years ago,,,
1873,Marques Brownlee,14.3M subscribers,iPhone 7 Impressions: 10 New Things!,6.7M views,4 years ago,,,
1874,Marques Brownlee,14.3M subscribers,Samsung Galaxy S20 Ultra Review: Attack of the Numbers!,6.7M views,1 year ago,,,
1875,Marques Brownlee,14.3M subscribers,Apple iPhone 12 Lineup Reactions!,6.7M views,9 months ago,,,
1876,Marques Brownlee,14.3M subscribers,Samsung Galaxy S8 Impressions!,6.6M views,4 years ago,,,
1877,Marques Brownlee,14.3M subscribers,The 🍎 Ecosystem: Explained!,6.6M views,3 years ago,,,
1878,Marques Brownlee,14.3M subscribers,What I REALLY Think of the iPhone!,6.6M views,4 months ago,,,
1879,Marques Brownlee,14.3M subscribers,Why Don't People Buy Sony Smartphones?,6.4M views,9 months ago,,,
1880,Marques Brownlee,14.3M subscribers,AirPods Pro Review: Imperfectly Perfect!,6.3M views,1 year ago,,,
1881,Marques Brownlee,14.3M subscribers,AirPods 2: Literally Everything New!,6.3M views,2 years ago,,,
1882,Marques Brownlee,14.3M subscribers,AirPods Max Review: Luxury Listening!,6.3M views,7 months ago,,,
1883,Marques Brownlee,14.3M subscribers,OnePlus 5 Review!,6.3M views,4 years ago,,,
1884,Marques Brownlee,14.3M subscribers,The $700 Mac Pro Wheels: Explained!,6.3M views,1 year ago,,,
1885,Marques Brownlee,14.3M subscribers,OnePlus 8 Pro Review: Finally a Flagship!,6.2M views,1 year ago,,,
1886,Marques Brownlee,14.3M subscribers,The Voice Assistant Battle! (2017),6.2M views,3 years ago,,,
1887,Marques Brownlee,14.3M subscribers,Why Everyone is Copying AirPods: Explained!,6.2M views,1 year ago,,,
1888,Marques Brownlee,14.3M subscribers,PlayStation 5 Review: Next Gen Gaming!,6.1M views,8 months ago,,,
1889,Marques Brownlee,14.3M subscribers,Casey Neistat Studio Tour!,6.1M views,4 years ago,,,
1890,Marques Brownlee,14.3M subscribers,Oppo Find X: Motorized Madness!,6.1M views,3 years ago,,,
1891,Marques Brownlee,14.3M subscribers,Google Glass Explorer Edition: Explained!,6.1M views,7 years ago,,,
1892,Marques Brownlee,14.3M subscribers,Reflecting on the Color of My Skin,6M views,1 year ago,,,
1893,Marques Brownlee,14.3M subscribers,Smartphone Awards 2018!,6M views,2 years ago,,,
1894,Marques Brownlee,14.3M subscribers,2021 Tesla Model S Refresh Reaction!,6M views,5 months ago,,,
1895,Marques Brownlee,14.3M subscribers,Apple Magic Keyboard: Floating iPad Pro?,6M views,1 year ago,,,
1896,Marques Brownlee,14.3M subscribers,Smartphone Awards 2020!,6M views,6 months ago,,,
1897,Marques Brownlee,14.3M subscribers,Samsung Galaxy S21 Ultra Impressions: Redemption Time!,6M views,6 months ago,,,
1898,Marques Brownlee,14.3M subscribers,"Galaxy S20 Impressions: New Year, New Samsung!",6M views,1 year ago,,,
1899,Marques Brownlee,14.3M subscribers,The iPhone 8 Model!,5.9M views,3 years ago,,,
1900,Marques Brownlee,14.3M subscribers,iPad Air 2020: The Real iPad Pro Killer!,5.9M views,8 months ago,,,
1901,Marques Brownlee,14.3M subscribers,Ford F150 Lightning Impressions: Better Than I Thought!,5.9M views,1 month ago,,,
1902,Marques Brownlee,14.3M subscribers,MKBHD Update 5.0,5.9M views,11 years ago,,,
1903,Marques Brownlee,14.3M subscribers,Samsung Galaxy Z Flip Impressions: Mixed Feelings!,5.8M views,1 year ago,,,
1904,Marques Brownlee,14.3M subscribers,Samsung Galaxy S10e Review: Why Not?,5.8M views,2 years ago,,,
1905,Marques Brownlee,14.3M subscribers,Dope Tech: The Probe Lens!,5.8M views,2 years ago,,,
1906,Marques Brownlee,14.3M subscribers,Samsung Galaxy S10+ Review: The Bar is Set!,5.8M views,2 years ago,,,
1907,Marques Brownlee,14.3M subscribers,The Portless iPhone 13: Let's Talk!,5.7M views,7 months ago,,,
1908,Marques Brownlee,14.3M subscribers,iPhone 7 with no Headphone Jack?!,5.7M views,5 years ago,,,
1909,Marques Brownlee,14.3M subscribers,Apple Responds to Your Comments!,5.7M views,1 year ago,,,
1910,Marques Brownlee,14.3M subscribers,Talking Tech & Saving the World with Bill Gates!,5.7M views,2 years ago,,,
1911,Marques Brownlee,14.3M subscribers,Samsung Galaxy S7 & S7 Edge Impressions!,5.6M views,5 years ago,,,
1912,Marques Brownlee,14.3M subscribers,PS5 Impressions: My Thoughts!,5.6M views,1 year ago,,,
1913,Marques Brownlee,14.3M subscribers,Samsung Galaxy S6 Review!,5.6M views,6 years ago,,,
1914,Marques Brownlee,14.3M subscribers,Dope Tech: Camera Robots!,5.6M views,3 years ago,,,
1915,Marques Brownlee,14.3M subscribers,Samsung Galaxy Note Edge Impressions!,5.5M views,6 years ago,,,
1916,Marques Brownlee,14.3M subscribers,Samsung Galaxy S6 Edge Review!,5.5M views,6 years ago,,,
1917,Marques Brownlee,14.3M subscribers,The Truth About the Pocophone F1!,5.5M views,2 years ago,,,
1918,Marques Brownlee,14.3M subscribers,The Samsung Galaxy S10 Model!,5.5M views,2 years ago,,,
1919,Marques Brownlee,14.3M subscribers,iPhone SE Review!,5.4M views,5 years ago,,,
1920,Marques Brownlee,14.3M subscribers,Google Pixel Impressions!,5.4M views,4 years ago,,,
1921,Marques Brownlee,14.3M subscribers,iPhone X Revisited: Still Worth $1000?!,5.4M views,3 years ago,,,
1922,Marques Brownlee,14.3M subscribers,Dope Tech: Boston Dynamics Robot Dog!,5.4M views,11 months ago,,,
1923,Marques Brownlee,14.3M subscribers,Google Pixel 4a Review: Simple and Clean!,5.3M views,11 months ago,,,
1924,Marques Brownlee,14.3M subscribers,Samsung Galaxy S7 Review!,5.3M views,5 years ago,,,
1925,Marques Brownlee,14.3M subscribers,YouTube Diamond Play Button Review!,5.3M views,1 year ago,,,
1926,Marques Brownlee,14.3M subscribers,Behind the Scenes of the UnboxTherapy Studio!,5.3M views,2 years ago,,,
1927,Marques Brownlee,14.3M subscribers,Google Pixel 4 Review: Inside the Hype Machine!,5.3M views,1 year ago,,,
1928,Marques Brownlee,14.3M subscribers,iPad Pro Review: The Best Ever... Still an iPad!,5.3M views,2 years ago,,,
1929,Marques Brownlee,14.3M subscribers,Dope Tech: The $3500 Bluetooth Speaker!,5.3M views,1 year ago,,,
1930,Marques Brownlee,14.3M subscribers,Top 5 iOS 13 Features!,5.3M views,2 years ago,,,
1931,Marques Brownlee,14.3M subscribers,Samsung Galaxy S8 Review: The Ultimate Smartphone?,5.2M views,4 years ago,,,
1932,Marques Brownlee,14.3M subscribers,iPad OS Impressions: They Listened!,5.2M views,2 years ago,,,
1933,Marques Brownlee,14.3M subscribers,RED Hydrogen Prototype Hands-On!,5.2M views,3 years ago,,,
1934,Marques Brownlee,14.3M subscribers,RETRO TECH: SEGA GENESIS,1 year ago,,,,
1935,Marques Brownlee,14.3M subscribers,Samsung Galaxy Fold Impressions!,5.2M views,2 years ago,,,
1936,Marques Brownlee,14.3M subscribers,Apple Watch Series 4 Review: It's About Time!,5.2M views,2 years ago,,,
1937,Marques Brownlee,14.3M subscribers,iPhone 12 Pro Max Review: The Biggest Ever!,5.2M views,8 months ago,,,
1938,Marques Brownlee,14.3M subscribers,The iPad Only Challenge!,5.1M views,2 years ago,,,
1939,Marques Brownlee,14.3M subscribers,Google Pixel 3 Impressions!,5.1M views,2 years ago,,,
1940,Marques Brownlee,14.3M subscribers,Samsung Galaxy Note 9 Review: The Total Package!,5.1M views,2 years ago,,,
1941,Marques Brownlee,14.3M subscribers,2020 MacBook Air Impressions: A Clean Refresh!,5M views,1 year ago,,,
1942,Marques Brownlee,14.3M subscribers,Apple Watch Series 6: Everything New! (Product RED),5M views,10 months ago,,,
1943,Marques Brownlee,14.3M subscribers,iPhone 12: What to Expect!,5M views,1 year ago,,,
1944,Marques Brownlee,14.3M subscribers,iPhone 8 Review: Skip this Great Phone!,4.9M views,3 years ago,,,
